invoice_credit_ratio,prev_late_rate,amount_vs_industry_median,daily_obligation,is_high_utilisation,is_repeat_offender,is_clean_record,is_first_time_client,is_long_term_client,is_high_risk_industry,is_mega_invoice,is_Q4_due,is_dashain_season,is_vat_filing_month,invoice_quarter,due_quarter,days_to_fy_end,due_on_weekend,industry_target_enc,tenure_band,amount_band_ord,utilisation_x_history,risk_x_amount,q4_x_late_history,manual_risk_score,client_total_invoices,client_avg_invoice,client_avg_delay,client_late_rate,client_late_count,Invoice_Amount,Tenure_Years,Prev_Late_Count,Credit_Days,Invoice_ID,Client_ID,Client_Name,Industry,Province,Is_Late
0.4082,0.6,0.779,8300.0,0,1,0,0,1,1,0,1,0,0,4,4,69,0,0.4259,2,1,1.2246000000000001,0.1060491,3,0.4768,5,587800.0,52.4,0.4,2,249000,5.29,3,30,HAA-00093,NP0111,Pokhara Resort & Spa,Tourism & Hotels,Sudurpashchim,1
0.3943,0.4,0.594,27900.0,0,0,0,0,1,1,0,1,0,1,4,4,17,1,0.4579,3,2,0.7886,0.38326229999999994,2,0.4104,8,489250.0,68.0,0.75,6,837000,6.92,2,30,HAA-00094,NP0053,Nepal Infrastructure Pvt. Ltd.,Construction,Madhesh,1
0.2955,0.0,1.621,27767.0,0,0,1,0,1,0,0,0,1,1,1,2,265,0,0.12,3,2,0.0,0.09996,0,0.0831,5,908200.0,60.6,0.4,2,833000,7.09,0,30,HAA-00095,NP0024,Prabhu Capital Ltd.,Banking & Finance,Gandaki,0
0.6444,0.4,1.567,36783.0,0,0,0,0,0,1,1,0,0,0,2,3,158,0,0.4579,1,3,1.2888,1.0105852999999998,0,0.3605,4,1507250.0,43.0,0.5,2,2207000,2.66,2,60,HAA-00096,NP0154,Nepal Infrastructure Pvt. Ltd.,Construction,Bagmati,0
0.4604,0.2,0.509,6200.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.2708,1,1,0.4604,0.1007376,0,0.2162,6,696666.67,47.33,0.5,3,372000,2.04,1,60,HAA-00097,NP0188,Butwal Steel Industries,Manufacturing,Bagmati,0
0.3583,0.2,0.21,2233.0,0,0,0,1,0,1,0,0,0,1,2,3,190,0,0.4259,0,0,0.3583,0.028535300000000003,0,0.3268,6,908833.33,9.5,0.0,0,67000,0.4,1,30,HAA-00098,NP0124,Pokhara Resort & Spa,Tourism & Hotels,Lumbini,0
0.4604,0.0,1.267,21700.0,0,0,1,0,1,0,0,0,0,1,1,1,289,1,0.12,3,2,0.0,0.07812,0,0.1161,3,497000.0,57.67,0.33,1,651000,6.19,0,30,HAA-00099,NP0041,Prabhu Capital Ltd.,Banking & Finance,Gandaki,1
0.3256,0.6,0.803,12733.0,0,1,0,0,0,1,0,0,0,1,3,3,128,1,0.3615,0,2,0.9768,0.20713949999999998,0,0.3474,3,552666.67,80.0,0.67,2,573000,0.92,3,45,HAA-00100,NP0157,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,1
0.3704,0.4,0.277,1556.0,0,0,0,0,0,1,0,0,1,1,1,2,280,0,0.2553,2,0,0.7408,0.017871000000000005,0,0.2651,6,872833.33,61.33,0.5,3,70000,3.93,2,45,HAA-00101,NP0015,Koshi Farms Ltd.,Agriculture,Gandaki,0
0.4159,0.6,1.148,26950.0,0,1,0,0,1,1,1,0,1,0,1,2,230,0,0.4579,2,2,1.2477,0.7404242999999999,0,0.3848,3,800000.0,8.33,0.0,0,1617000,5.51,3,60,HAA-00102,NP0045,Nepal Infrastructure Pvt. Ltd.,Construction,Bagmati,0
0.2582,0.6,1.003,15911.0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0.3615,3,2,0.7746,0.25883399999999995,0,0.3339,5,1327800.0,25.0,0.2,1,716000,8.45,3,45,HAA-00103,NP0065,Nepal Trade House,Trading & Import,Koshi,0
0.3246,0.2,1.587,74467.0,0,0,0,0,0,1,1,0,0,0,3,3,137,0,0.4579,1,3,0.3246,1.0229485999999999,0,0.2265,4,909000.0,29.5,0.25,1,2234000,2.98,1,30,HAA-00104,NP0089,Pokhara Construction Co.,Construction,Bagmati,0
0.5482,0.0,0.591,9600.0,0,0,1,0,0,0,0,0,0,1,2,2,216,0,0.2708,1,1,0.0,0.1169856,0,0.1638,3,406333.33,12.0,0.0,0,432000,2.44,0,45,HAA-00105,NP0071,Biratnagar Textile Mills,Manufacturing,Lumbini,0
0.3448,0.6,0.735,17250.0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.4579,2,2,1.0344,0.4739264999999999,0,0.3705,5,535200.0,49.2,0.4,2,1035000,5.97,3,60,HAA-00106,NP0009,Bhaktapur Builders,Construction,Koshi,0
0.2897,0.4,0.94,29400.0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.4579,2,2,0.5794,0.6058017,0,0.2895,3,1109333.33,9.67,0.0,0,1323000,5.67,2,45,HAA-00107,NP0088,Kathmandu Nirman Pvt. Ltd.,Construction,Bagmati,0
0.3057,0.2,1.389,22044.0,0,0,0,0,0,1,0,0,0,0,2,3,159,0,0.3615,2,2,0.3057,0.358608,0,0.2034,8,999500.0,58.25,0.38,3,992000,3.16,1,45,HAA-00108,NP0129,Everest Imports Pvt. Ltd.,Trading & Import,Gandaki,0
0.5182,0.4,1.158,12333.0,0,0,0,0,1,1,0,0,1,0,2,2,239,0,0.4259,3,1,1.0364,0.157583,0,0.3288,5,562200.0,35.8,0.2,1,370000,8.37,2,30,HAA-00109,NP0136,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Koshi,1
0.2544,0.0,1.152,10044.0,0,0,1,0,1,0,0,0,0,1,4,1,13,0,0.1977,3,1,0.0,0.08936039999999999,0,0.0904,5,750400.0,8.6,0.0,0,452000,7.64,0,45,HAA-00110,NP0063,Digital Yatra Pvt. Ltd.,Services & IT,Bagmati,0
0.3814,0.2,0.497,19333.0,0,0,0,0,0,0,0,1,0,0,4,4,58,1,0.1917,1,2,0.3814,0.166779,1,0.2846,2,487000.0,41.5,0.5,1,870000,2.21,1,45,HAA-00111,NP0139,Seti River Power Co.,Hydropower,Bagmati,1
0.5269,0.4,1.73,42133.0,0,0,0,0,0,0,0,1,0,1,3,4,84,0,0.2708,1,2,1.0538,0.34229119999999996,2,0.3995,5,626400.0,27.4,0.2,1,1264000,2.34,2,30,HAA-00112,NP0081,Butwal Steel Industries,Manufacturing,Bagmati,0
0.5126,0.2,0.812,47367.0,0,0,0,0,0,0,0,0,0,1,4,1,9,1,0.1917,2,2,0.5126,0.27240570000000003,0,0.2109,5,562200.0,35.8,0.2,1,1421000,4.73,1,30,HAA-00113,NP0136,Tamor Power Pvt. Ltd.,Hydropower,Lumbini,0
0.572,0.6,0.423,4500.0,0,1,0,0,1,1,0,1,0,1,3,4,83,0,0.4259,3,1,1.7159999999999997,0.057496500000000006,3,0.5096,5,545600.0,24.8,0.2,1,135000,7.02,3,30,HAA-00114,NP0163,Sagarmatha Trekking Co.,Tourism & Hotels,Lumbini,0
0.285,0.6,1.395,33967.0,0,1,0,0,0,0,0,0,1,0,2,2,231,0,0.2708,0,2,0.855,0.27594519999999995,0,0.3212,5,545600.0,24.8,0.2,1,1019000,0.64,3,30,HAA-00115,NP0163,Nepal Cement Udyog,Manufacturing,Bagmati,0
0.5539,0.4,0.569,13867.0,0,0,0,0,1,0,0,1,0,1,3,4,81,0,0.2708,3,1,1.1078,0.11265279999999998,2,0.4049,7,670000.0,20.14,0.14,1,416000,6.32,2,30,HAA-00116,NP0033,Biratnagar Textile Mills,Manufacturing,Gandaki,1
0.5515,0.4,0.3,7133.0,0,0,0,0,1,1,0,0,0,1,2,2,223,0,0.3615,2,1,1.103,0.077361,0,0.3226,4,1481750.0,50.0,0.5,2,214000,5.92,2,30,HAA-00117,NP0123,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,1
0.2758,1.0,1.412,44178.0,0,1,0,0,0,1,1,1,0,1,4,4,42,0,0.4579,1,2,1.379,0.9103051999999999,5,0.5967,5,1034000.0,8.2,0.0,0,1988000,2.28,5,45,HAA-00118,NP0005,Pokhara Construction Co.,Construction,Madhesh,0
0.4235,0.4,0.868,20667.0,0,0,0,0,1,1,0,0,0,1,3,3,108,1,0.3615,3,2,0.847,0.22413,0,0.297,3,497000.0,57.67,0.33,1,620000,6.21,2,30,HAA-00119,NP0041,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,0
0.634,0.0,1.322,31467.0,0,0,1,0,1,1,0,0,0,1,1,1,306,0,0.3615,3,2,0.0,0.34125599999999995,0,0.1991,7,751285.71,66.57,0.57,4,944000,8.48,0,30,HAA-00120,NP0028,Everest Imports Pvt. Ltd.,Trading & Import,Madhesh,1
0.6134,0.6,0.602,7167.0,0,1,0,0,0,1,0,0,0,1,3,3,117,0,0.3615,0,1,1.8401999999999998,0.155445,0,0.405,5,929600.0,7.6,0.0,0,430000,0.66,3,60,HAA-00121,NP0135,Nepal Trade House,Trading & Import,Gandaki,0
0.5391,0.2,1.381,21911.0,0,0,0,0,0,1,0,0,0,1,2,3,194,0,0.3615,2,2,0.5391,0.356439,0,0.2501,3,907666.67,48.67,0.33,1,986000,3.05,1,45,HAA-00122,NP0072,Nepal Trade House,Trading & Import,Koshi,0
0.4917,0.4,0.369,2622.0,0,0,0,0,0,1,0,0,0,1,2,2,200,0,0.4259,2,1,0.9834,0.0502562,0,0.3235,7,390571.43,39.43,0.29,2,118000,4.08,2,45,HAA-00123,NP0012,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Gandaki,0
0.3162,0.2,0.827,20133.0,0,0,0,0,1,0,0,0,0,1,3,3,115,1,0.2708,3,2,0.3162,0.1635632,0,0.1874,4,1097250.0,40.5,0.5,2,604000,8.12,1,30,HAA-00124,NP0162,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Lumbini,1
0.528,0.2,1.667,19044.0,0,0,0,0,1,0,0,0,0,1,2,2,202,0,0.12,3,2,0.528,0.10284,0,0.1996,7,670000.0,20.14,0.14,1,857000,8.67,1,45,HAA-00125,NP0033,NMB Finance,Banking & Finance,Gandaki,0
0.5566,0.6,1.392,33133.0,0,1,0,0,0,1,0,1,0,0,4,4,51,1,0.3615,2,2,1.6698,0.359331,3,0.4936,7,964571.43,37.57,0.29,2,994000,4.14,3,30,HAA-00126,NP0048,Everest Imports Pvt. Ltd.,Trading & Import,Koshi,0
0.293,0.2,0.963,6300.0,0,0,0,0,1,0,0,0,1,1,1,2,279,0,0.1977,3,1,0.293,0.0747306,0,0.1681,8,851375.0,78.5,0.62,5,378000,6.81,1,60,HAA-00127,NP0151,CloudNepal Pvt. Ltd.,Services & IT,Gandaki,0
0.3147,0.2,0.641,30067.0,0,0,0,0,0,1,0,1,0,1,3,4,93,1,0.4579,2,2,0.3147,0.4130258,1,0.3245,6,907166.67,43.17,0.33,2,902000,4.9,1,30,HAA-00128,NP0062,Bhaktapur Builders,Construction,Gandaki,0
0.3864,0.2,1.74,12356.0,0,0,0,0,0,1,0,1,0,1,4,4,24,1,0.4259,2,2,0.3864,0.23680040000000002,1,0.3325,4,415250.0,27.5,0.25,1,556000,4.96,1,45,HAA-00129,NP0037,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Gandaki,0
0.3481,0.2,1.042,13633.0,0,0,0,0,0,0,0,1,0,1,3,4,89,0,0.1977,1,1,0.3481,0.0808593,1,0.2792,12,652083.33,49.58,0.42,5,409000,2.68,1,30,HAA-00130,NP0099,CloudNepal Pvt. Ltd.,Services & IT,Madhesh,0
0.4383,0.6,1.292,7267.0,0,1,0,0,0,1,0,0,0,0,3,3,138,0,0.2553,1,1,1.3149000000000002,0.08348310000000002,0,0.3487,5,587400.0,70.0,0.6,3,327000,2.15,3,45,HAA-00131,NP0172,Nepal Spices Pvt. Ltd.,Agriculture,Lumbini,1
0.3695,0.2,1.331,21111.0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0.3615,1,2,0.3695,0.343425,0,0.2162,7,891000.0,27.71,0.14,1,950000,2.77,1,45,HAA-00132,NP0104,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,1
0.3615,0.6,0.174,10133.0,0,1,0,0,1,0,0,0,0,1,2,2,225,0,0.1917,2,1,1.0845,0.058276800000000004,0,0.3206,5,1293200.0,5.8,0.0,0,304000,5.12,3,30,HAA-00133,NP0035,Marsyangdi Energy Pvt. Ltd.,Hydropower,Lumbini,0
0.4052,0.0,0.359,4700.0,0,0,1,0,0,0,0,0,0,0,1,1,328,0,0.1977,0,1,0.0,0.027875699999999996,0,0.1206,3,722333.33,50.67,0.33,1,141000,0.51,0,30,HAA-00134,NP0193,Kathmandu Tech Hub,Services & IT,Lumbini,1
0.2655,1.0,1.113,34822.0,0,1,0,0,1,1,1,0,0,0,2,3,162,0,0.4579,3,2,1.3275000000000001,0.7175292999999999,0,0.4947,7,654000.0,12.29,0.0,0,1567000,8.19,5,45,HAA-00135,NP0101,Pokhara Construction Co.,Construction,Sudurpashchim,0
0.65,0.6,0.401,4767.0,0,1,0,0,0,1,0,0,0,1,1,1,292,0,0.3615,1,1,1.9500000000000002,0.103389,0,0.4123,4,1173000.0,40.0,0.25,1,286000,1.62,3,60,HAA-00136,NP0175,Everest Imports Pvt. Ltd.,Trading & Import,Madhesh,0
0.2894,0.0,0.543,4650.0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.12,1,1,0.0,0.03348,0,0.0819,6,592666.67,26.5,0.17,1,279000,2.18,0,60,HAA-00137,NP0131,Kumari Bank Ltd.,Banking & Finance,Lumbini,0
0.5521,0.6,1.619,27733.0,0,1,0,0,0,0,0,0,1,1,1,2,258,0,0.12,2,2,1.6563,0.09984,0,0.3444,6,493666.67,56.67,0.5,3,832000,4.78,3,30,HAA-00138,NP0001,Kumari Bank Ltd.,Banking & Finance,Bagmati,0
0.2862,0.2,0.966,45333.0,0,0,0,0,1,1,0,1,0,0,4,4,47,0,0.4579,3,2,0.2862,0.622744,1,0.3188,5,1034000.0,8.2,0.0,0,1360000,6.46,1,30,HAA-00139,NP0005,Bhaktapur Builders,Construction,Koshi,0
0.329,0.0,1.315,11267.0,0,0,1,0,0,0,0,1,0,1,4,4,22,0,0.12,1,2,0.0,0.08112,0,0.1898,5,668400.0,33.2,0.2,1,676000,1.09,0,60,HAA-00140,NP0142,Goodwill Finance Co.,Banking & Finance,Lumbini,1
0.2771,0.2,1.014,11578.0,0,0,0,0,0,0,0,0,1,0,2,2,240,1,0.12,2,2,0.2771,0.06252,0,0.1494,6,435166.67,66.0,0.5,3,521000,3.03,1,45,HAA-00141,NP0103,Goodwill Finance Co.,Banking & Finance,Karnali,1
0.5732,0.2,1.014,16089.0,0,0,0,0,1,1,0,1,0,1,3,4,93,1,0.3615,3,2,0.5732,0.26172599999999996,1,0.3569,6,1048500.0,60.33,0.5,3,724000,8.73,1,45,HAA-00142,NP0027,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,1
0.3454,0.4,0.294,3500.0,0,0,0,0,0,1,0,0,1,1,1,2,287,0,0.3615,1,1,0.6908,0.075915,0,0.2814,5,691200.0,12.4,0.0,0,210000,2.55,2,60,HAA-00143,NP0137,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,0
0.3632,0.0,0.805,9800.0,0,0,1,0,0,0,0,0,0,1,3,3,128,1,0.2708,1,2,0.0,0.1592304,0,0.1268,6,872833.33,61.33,0.5,3,588000,2.99,0,60,HAA-00144,NP0015,Nepal Cement Udyog,Manufacturing,Bagmati,1
0.3062,0.0,0.614,5356.0,0,0,1,0,1,0,0,0,0,1,1,1,314,0,0.1977,3,1,0.0,0.04764569999999999,0,0.1008,9,613555.56,41.0,0.33,3,241000,7.57,0,45,HAA-00145,NP0090,Nepal Data Solutions,Services & IT,Lumbini,0
0.3527,0.2,0.754,43933.0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0.1917,0,2,0.3527,0.2526606,0,0.1789,3,1199000.0,6.0,0.0,0,1318000,0.69,1,30,HAA-00146,NP0042,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Sudurpashchim,0
0.3507,0.2,1.641,39967.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2708,2,2,0.3507,0.3246892,0,0.1943,6,908833.33,9.5,0.0,0,1199000,4.32,1,30,HAA-00147,NP0124,Butwal Steel Industries,Manufacturing,Bagmati,0
0.3885,0.0,0.688,21533.0,0,0,1,0,0,1,0,0,1,0,2,2,238,0,0.4579,2,2,0.0,0.44370509999999996,0,0.1693,5,526000.0,32.0,0.2,1,969000,3.57,0,45,HAA-00148,NP0179,Bhaktapur Builders,Construction,Koshi,0
0.4404,0.6,0.983,10467.0,0,1,0,0,0,1,0,0,1,1,1,2,259,0,0.4259,2,1,1.3212000000000002,0.1337326,0,0.3833,5,750400.0,8.6,0.0,0,314000,3.02,3,30,HAA-00149,NP0063,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Lumbini,0
0.3696,0.4,0.726,34067.0,0,0,0,0,0,1,0,1,0,0,4,4,59,1,0.4579,1,2,0.7392,0.4679738,2,0.4055,7,599571.43,17.43,0.14,1,1022000,2.75,2,30,HAA-00150,NP0096,Nepal Infrastructure Pvt. Ltd.,Construction,Koshi,0
0.5556,0.2,0.306,4000.0,0,0,0,0,0,0,0,0,1,0,2,2,242,0,0.1977,1,1,0.5556,0.023724,0,0.2207,6,731500.0,9.5,0.0,0,120000,1.05,1,30,HAA-00151,NP0052,Digital Yatra Pvt. Ltd.,Services & IT,Gandaki,0
0.2561,0.4,0.984,23967.0,0,0,0,0,0,0,0,0,0,1,4,1,8,0,0.2708,1,2,0.5122,0.1947052,0,0.2454,7,599571.43,17.43,0.14,1,719000,3.0,2,30,HAA-00152,NP0096,Butwal Steel Industries,Manufacturing,Madhesh,0
0.3044,0.2,0.533,8644.0,0,0,0,0,0,0,0,0,0,1,3,3,110,0,0.2708,0,1,0.3044,0.1053412,0,0.185,5,808000.0,56.4,0.4,2,389000,0.63,1,45,HAA-00153,NP0132,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Bagmati,0
0.2576,0.6,0.507,3600.0,0,1,0,0,1,1,0,0,0,1,2,3,191,1,0.4259,3,1,0.7727999999999999,0.0689958,0,0.3467,8,851375.0,78.5,0.62,5,162000,7.08,3,45,HAA-00154,NP0151,Pokhara Resort & Spa,Tourism & Hotels,Koshi,1
0.4837,0.8,0.345,8400.0,0,1,0,0,0,0,0,1,0,1,4,4,31,1,0.2708,2,1,1.9348,0.0682416,4,0.5309,3,632000.0,53.33,0.33,1,252000,3.73,4,30,HAA-00155,NP0143,Biratnagar Textile Mills,Manufacturing,Bagmati,1
0.2704,0.0,0.7,40833.0,0,0,1,0,0,0,0,0,0,0,3,3,154,0,0.1917,2,2,0.0,0.23483250000000003,0,0.0924,2,1665500.0,76.0,0.5,1,1225000,4.13,0,30,HAA-00156,NP0171,Tamor Power Pvt. Ltd.,Hydropower,Gandaki,0
0.2839,0.2,1.324,38583.0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,0.1917,3,3,0.2839,0.4437855,0,0.1651,5,1434800.0,33.4,0.2,1,2315000,8.07,1,60,HAA-00157,NP0029,Marsyangdi Energy Pvt. Ltd.,Hydropower,Madhesh,0
0.3132,0.4,0.682,16600.0,0,0,0,0,1,0,0,0,0,1,4,1,0,1,0.2708,3,1,0.6264,0.1348584,0,0.2568,4,902250.0,10.0,0.0,0,498000,6.01,2,30,HAA-00158,NP0036,Butwal Steel Industries,Manufacturing,Bagmati,0
0.3266,0.6,0.637,10111.0,0,1,0,1,0,1,0,0,1,1,1,2,259,0,0.3615,0,1,0.9798,0.1644825,0,0.4476,4,583250.0,32.5,0.25,1,455000,0.32,3,45,HAA-00159,NP0013,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,0
0.4365,0.6,1.155,13750.0,0,1,0,0,1,1,0,0,0,1,1,1,304,1,0.3615,3,2,1.3094999999999999,0.2982375,0,0.3696,8,879250.0,26.0,0.25,2,825000,8.5,3,60,HAA-00160,NP0160,Himalayan Traders Pvt. Ltd.,Trading & Import,Koshi,0
0.2825,0.2,0.533,12967.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.2708,1,1,0.2825,0.1053412,0,0.1807,3,406333.33,12.0,0.0,0,389000,2.33,1,30,HAA-00161,NP0071,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Lumbini,0
0.3632,0.4,1.787,12689.0,0,0,0,0,0,1,0,0,0,1,4,1,0,1,0.4259,1,2,0.7264,0.24318889999999999,0,0.2978,6,696166.67,5.83,0.0,0,571000,1.19,2,45,HAA-00162,NP0187,Pokhara Resort & Spa,Tourism & Hotels,Gandaki,0
0.5962,0.0,0.955,27833.0,0,0,1,0,1,0,1,0,1,1,1,2,284,0,0.1917,3,2,0.0,0.320139,0,0.1576,8,897375.0,33.5,0.25,2,1670000,6.97,0,60,HAA-00163,NP0086,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Bagmati,0
0.4381,0.4,0.8,37533.0,0,0,0,0,0,1,0,1,0,1,4,4,30,1,0.4579,2,2,0.8762,0.5155953999999999,2,0.4192,7,751285.71,66.57,0.57,4,1126000,4.63,2,30,HAA-00164,NP0028,Nepal Infrastructure Pvt. Ltd.,Construction,Bagmati,1
0.2605,0.8,0.962,30111.0,0,1,0,0,0,1,0,0,0,0,2,3,152,0,0.4579,2,2,1.042,0.6204544999999999,0,0.4237,3,755666.67,5.67,0.0,0,1355000,4.05,4,45,HAA-00165,NP0066,Kathmandu Nirman Pvt. Ltd.,Construction,Gandaki,0
0.2758,0.6,0.408,9700.0,0,1,0,0,0,1,0,0,1,0,2,2,240,1,0.3615,1,1,0.8273999999999999,0.10519649999999998,0,0.3375,5,474200.0,92.4,0.8,4,291000,2.43,3,30,HAA-00166,NP0170,Nepal Trade House,Trading & Import,Bagmati,1
0.2528,0.0,1.154,15100.0,0,0,1,0,1,0,0,0,0,1,4,1,14,0,0.1977,2,1,0.0,0.0895581,0,0.0901,3,800000.0,8.33,0.0,0,453000,5.04,0,30,HAA-00167,NP0045,Digital Yatra Pvt. Ltd.,Services & IT,Sudurpashchim,0
0.3259,0.2,0.823,4383.0,0,0,0,0,0,1,0,0,1,0,1,2,233,1,0.4259,1,1,0.3259,0.1120117,0,0.2204,6,907166.67,43.17,0.33,2,263000,2.65,1,60,HAA-00168,NP0062,Pokhara Resort & Spa,Tourism & Hotels,Bagmati,1
0.4719,0.6,1.464,34350.0,0,1,0,0,1,1,1,0,0,0,4,1,0,0,0.4579,3,3,1.4157,0.9437319,0,0.396,5,1392000.0,40.4,0.4,2,2061000,8.14,3,60,HAA-00169,NP0185,Kathmandu Nirman Pvt. Ltd.,Construction,Gandaki,0
0.5245,0.4,0.483,7844.0,0,0,0,0,0,0,0,0,1,0,1,2,244,0,0.2708,1,1,1.049,0.0955924,0,0.2991,4,442500.0,54.75,0.5,2,353000,2.13,2,45,HAA-00170,NP0134,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Bagmati,0
0.5088,0.0,0.913,7700.0,0,0,1,0,1,1,0,0,0,1,3,3,111,0,0.2553,3,1,0.0,0.05897430000000001,0,0.1528,7,751285.71,66.57,0.57,4,231000,7.99,0,30,HAA-00171,NP0028,Terai Agro Industries,Agriculture,Bagmati,1
0.6453,0.6,1.022,47967.0,0,1,0,0,1,1,0,0,1,0,2,2,253,0,0.4579,2,2,1.9359,0.6589181,0,0.4306,7,751285.71,66.57,0.57,4,1439000,5.14,3,30,HAA-00172,NP0028,Kathmandu Nirman Pvt. Ltd.,Construction,Lumbini,1
0.4037,0.6,0.188,5867.0,0,1,0,0,1,1,0,0,0,1,3,3,120,0,0.4579,3,1,1.2111,0.1208856,0,0.3823,4,896750.0,101.25,0.75,3,264000,7.5,3,45,HAA-00173,NP0108,Bhaktapur Builders,Construction,Lumbini,1
0.5055,0.0,0.712,12200.0,0,0,1,0,1,0,0,1,0,1,3,4,85,0,0.12,3,1,0.0,0.04392,0,0.2251,4,562500.0,13.0,0.0,0,366000,6.49,0,30,HAA-00174,NP0044,Goodwill Finance Co.,Banking & Finance,Bagmati,0
0.3954,0.2,1.297,20578.0,0,0,0,0,1,1,0,0,1,0,1,2,250,0,0.3615,3,2,0.3954,0.334749,0,0.2214,6,739333.33,8.33,0.0,0,926000,6.35,1,45,HAA-00175,NP0084,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,0
0.2606,0.6,1.434,22756.0,0,1,0,0,0,1,0,0,0,1,3,3,129,1,0.3615,2,2,0.7818,0.370176,0,0.3344,6,820666.67,29.0,0.17,1,1024000,3.09,3,45,HAA-00176,NP0030,Nepal Trade House,Trading & Import,Bagmati,0
0.3881,0.6,0.601,18800.0,0,1,0,0,0,1,0,0,0,0,3,3,148,0,0.4579,1,2,1.1643,0.3873834,0,0.3792,13,810153.85,39.08,0.31,4,846000,2.3,3,45,HAA-00177,NP0190,Nepal Infrastructure Pvt. Ltd.,Construction,Koshi,1
0.2707,0.0,1.609,11422.0,0,0,1,0,0,1,0,0,0,1,1,1,294,0,0.4259,1,2,0.0,0.2189126,0,0.1393,6,564333.33,27.67,0.17,1,514000,2.1,0,45,HAA-00178,NP0075,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Lumbini,0
0.3318,0.4,1.568,73600.0,0,0,0,0,1,1,1,1,0,1,4,4,36,0,0.4579,3,3,0.6636,1.0110432,2,0.3979,8,625000.0,22.75,0.12,1,2208000,7.75,2,30,HAA-00179,NP0128,Nepal Infrastructure Pvt. Ltd.,Construction,Bagmati,0
0.4723,0.8,1.492,35500.0,0,1,0,0,1,1,0,0,0,1,2,2,212,1,0.3615,3,2,1.8892,0.3849975,0,0.4468,7,800428.57,47.29,0.29,2,1065000,7.43,4,30,HAA-00180,NP0092,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Gandaki,0
0.4183,0.4,0.389,9467.0,0,0,0,0,0,0,0,0,0,1,3,3,125,0,0.2708,2,1,0.8366,0.0769072,0,0.2778,13,810153.85,39.08,0.31,4,284000,4.11,2,30,HAA-00181,NP0190,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Koshi,0
0.5849,0.2,1.296,50378.0,0,0,0,0,0,0,1,0,0,1,3,3,132,0,0.1917,1,3,0.5849,0.4345839,0,0.2253,8,999500.0,58.25,0.38,3,2267000,1.41,1,45,HAA-00182,NP0129,Tamor Power Pvt. Ltd.,Hydropower,Madhesh,0
0.4288,0.6,0.745,5289.0,0,1,0,0,0,1,0,0,0,1,3,3,132,0,0.4259,2,1,1.2864,0.1013642,0,0.3809,2,264500.0,14.0,0.0,0,238000,3.59,3,45,HAA-00183,NP0121,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Sudurpashchim,0
0.3131,0.6,1.99,32311.0,0,1,0,0,1,0,0,0,1,1,1,2,280,0,0.2708,2,2,0.9393,0.39374319999999996,0,0.3268,6,1048500.0,60.33,0.5,3,1454000,5.67,3,45,HAA-00184,NP0027,Nepal Cement Udyog,Manufacturing,Bagmati,0
0.5954,0.6,1.045,7422.0,0,1,0,0,0,1,0,0,0,1,2,3,165,0,0.4259,2,1,1.7862,0.1422506,0,0.4143,13,810153.85,39.08,0.31,4,334000,4.23,3,45,HAA-00185,NP0190,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Bagmati,0
0.4966,0.2,0.398,4850.0,0,0,0,0,1,0,0,0,0,0,2,3,139,0,0.2708,3,1,0.4966,0.07880279999999999,0,0.2235,2,264500.0,14.0,0.0,0,291000,7.08,1,60,HAA-00186,NP0121,Biratnagar Textile Mills,Manufacturing,Bagmati,0
